news_urls,site_names,bias
http://www.brnow.org/,brnow.org,Political News Media Bias Rating: Not Rated
http://theblackdetour.com/,theblackdetour.com,AllSides Media Bias Rating: Center
http://www.theblaze.com/,theblaze.com,AllSides Media Bias Rating: Right
http://www.bostonglobe.com/,bostonglobe.com,AllSides Media Bias Rating: Left
https://brazilian.report/,brazilian.report,AllSides Media Bias Rating: Center
http://www.breezejmu.org/,breezejmu.org,Political News Media Bias Rating: Not Rated
http://www.thebrightonblade.com/,thebrightonblade.com,Political News Media Bias Rating: Not Rated
http://www.thebrunswicknews.com/,thebrunswicknews.com,Political News Media Bias Rating: Not Rated
https://www.texasmonthly.com/,texasmonthly.com,AllSides Media Bias Rating: Lean Right
http://www.mlive.com/burton/,mlive.com,Political News Media Bias Rating: Not Rated
http://www.cadizrecord.com/,cadizrecord.com,AllSides Media Bias Rating: Lean Left
http://www.cairomessenger.com/2767/1314/1/home,cairomessenger.com,Political News Media Bias Rating: Not Rated
http://www.thecalifornian.com/,thecalifornian.com,AllSides Media Bias Rating: Center
http://www.camdenarknews.com/,camdenarknews.com,Political News Media Bias Rating: Not Rated
https://www.cameronherald.com/,cameronherald.com,Political News Media Bias Rating: Not Rated
https://www.thecannifornian.com/,thecannifornian.com,Political News Media Bias Rating: Not Rated
http://www.canyoncountryzephyr.com/,canyoncountryzephyr.com,AllSides Media Bias Rating: Left
http://host.madison.com/ct,host.madison.com,Political News Media Bias Rating: Not Rated
https://www.pineconearchive.com,pineconearchive.com,Political News Media Bias Rating: Not Rated
http://www.carrborocitizen.com/main/,carrborocitizen.com,Political News Media Bias Rating: Not Rated
http://www.carynews.com/,carynews.com,Political News Media Bias Rating: Not Rated
http://www.chathamjournal.com/weekly/,chathamjournal.com,Political News Media Bias Rating: Not Rated
https://starlocalmedia.com/celinarecord/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
https://www.thecentersquare.com/national,thecentersquare.com,AllSides Media Bias Rating: Center
https://www.thecentersquare.com/michigan/,thecentersquare.com,AllSides Media Bias Rating: Center
https://www.thecentersquare.com/minnesota/,thecentersquare.com,AllSides Media Bias Rating: Center
https://www.thecentersquare.com/texas/,thecentersquare.com,AllSides Media Bias Rating: Center
http://charlottejewishnews.org/,charlottejewishnews.org,Political News Media Bias Rating: Not Rated
http://www.charlotteobserver.com/,charlotteobserver.com,Political News Media Bias Rating: Not Rated
https://www.christiancentury.org/,christiancentury.org,AllSides Media Bias Rating: Lean Left
http://www.thechristianleftblog.org/,thechristianleftblog.org,AllSides Media Bias Rating: Left
https://www.christianpost.com/,christianpost.com,AllSides Media Bias Rating: Lean Right
http://thecitizen.villagesoup.com/,thecitizen.villagesoup.com,Political News Media Bias Rating: Not Rated
https://www.clarionledger.com/,clarionledger.com,AllSides Media Bias Rating: Center
https://www.thecollegefix.com/,thecollegefix.com,AllSides Media Bias Rating: Right
https://starlocalmedia.com/thecolonycourierleader/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
http://www.coloradodaily.com/,coloradodaily.com,Political News Media Bias Rating: Not Rated
http://www.coloradostatesman.com/,coloradostatesman.com,Political News Media Bias Rating: Not Rated
https://coloradosun.com/,coloradosun.com,AllSides Media Bias Rating: Lean Left
http://www.coloradoan.com/,coloradoan.com,Political News Media Bias Rating: Not Rated
https://www.dispatch.com/,dispatch.com,AllSides Media Bias Rating: Center
http://www.commercialappeal.com/,commercialappeal.com,AllSides Media Bias Rating: Lean Left
https://www.feleciakillings.org/conservative-blog,feleciakillings.org,AllSides Media Bias Rating: Right
https://theconversation.com/us,theconversation.com,AllSides Media Bias Rating: Lean Left
https://starlocalmedia.com/coppellgazette/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
https://www.caller.com/,caller.com,AllSides Media Bias Rating: Center
http://www.couriernews.com/,couriernews.com,Political News Media Bias Rating: Not Rated
http://www.courier-journal.com/,courier-journal.com,AllSides Media Bias Rating: Lean Left
http://www.covnews.com/,covnews.com,Political News Media Bias Rating: Not Rated
http://www.crestedbuttenews.com/,crestedbuttenews.com,Political News Media Bias Rating: Not Rated
http://www.dailyadvance.com/,dailyadvance.com,Political News Media Bias Rating: Not Rated
https://www.dailybreeze.com,dailybreeze.com,Political News Media Bias Rating: Not Rated
http://dailycaller.com/,dailycaller.com,AllSides Media Bias Rating: Right
http://www.thedailycitizen.com/,thedailycitizen.com,Political News Media Bias Rating: Not Rated
http://www.daltondailycitizen.com/,daltondailycitizen.com,Political News Media Bias Rating: Not Rated
http://www.hendersondispatch.com/,hendersondispatch.com,Political News Media Bias Rating: Not Rated
https://www.dailydot.com/,dailydot.com,AllSides Media Bias Rating: Lean Left
http://www.rrdailyherald.com/,rrdailyherald.com,Political News Media Bias Rating: Not Rated
https://dailyiowan.com/,dailyiowan.com,AllSides Media Bias Rating: Center
http://www.dailyiowegian.com/,dailyiowegian.com,Political News Media Bias Rating: Not Rated
http://www.mydailyrecord.com/ee/dunndailyrecord/index.php,mydailyrecord.com,Political News Media Bias Rating: Not Rated
http://www.reflector.com/,reflector.com,Political News Media Bias Rating: Not Rated
https://www.dailysignal.com/,dailysignal.com,AllSides Media Bias Rating: Right
http://archives.dailysoutherner.com/,archives.dailysoutherner.com,Political News Media Bias Rating: Not Rated
http://www.dailytarheel.com/,dailytarheel.com,Political News Media Bias Rating: Not Rated
https://www.lenconnect.com/,lenconnect.com,Political News Media Bias Rating: Not Rated
http://www.wildcat.arizona.edu/,wildcat.arizona.edu,Political News Media Bias Rating: Not Rated
http://www.dailywire.com/,dailywire.com,AllSides Media Bias Rating: Right
http://www.dailyworld.com/,dailyworld.com,Political News Media Bias Rating: Not Rated
http://www.dallasnews.com/,dallasnews.com,AllSides Media Bias Rating: Center
http://www.thedartmouth.com/,thedartmouth.com,Political News Media Bias Rating: Not Rated
http://www.delcotimes.com/,delcotimes.com,AllSides Media Bias Rating: Lean Left
http://www.thedenverchannel.com,thedenverchannel.com,Political News Media Bias Rating: Not Rated
http://www.denverpost.com/,denverpost.com,Political News Media Bias Rating: Not Rated
https://www.desertsun.com,desertsun.com,Political News Media Bias Rating: Not Rated
http://thediplomat.com/,thediplomat.com,Political News Media Bias Rating: Not Rated
https://thedispatch.com/,thedispatch.com,AllSides Media Bias Rating: Lean Right
http://www.herald-dispatch.com/,herald-dispatch.com,Political News Media Bias Rating: Not Rated
https://www.thedowneypatriot.com,thedowneypatriot.com,Political News Media Bias Rating: Not Rated
http://www.durangoherald.com/,durangoherald.com,Political News Media Bias Rating: Not Rated
https://www.candgnews.com/newspaper/eastsider,candgnews.com,Political News Media Bias Rating: Not Rated
http://www.economist.com/,economist.com,AllSides Media Bias Rating: Lean Left
http://www.elkintribune.com/,elkintribune.com,Political News Media Bias Rating: Not Rated
https://www.theepochtimes.com,theepochtimes.com,AllSides Media Bias Rating: Lean Right
http://www.helena-arkansas.com/,helena-arkansas.com,Political News Media Bias Rating: Not Rated
http://www.fgazette.com/,fgazette.com,Political News Media Bias Rating: Not Rated
http://www.fayobserver.com/,fayobserver.com,Political News Media Bias Rating: Not Rated
http://thefederalist.com/,thefederalist.com,AllSides Media Bias Rating: Right
https://www.theflipside.io/,theflipside.io,AllSides Media Bias Rating: Mixed
https://floridacapitalstar.com/,floridacapitalstar.com,AllSides Media Bias Rating: Right
www.floydcountytimes.com/,floydcountytimes.com,Political News Media Bias Rating: Not Rated
http://www.theflume.com/,theflume.com,Political News Media Bias Rating: Not Rated
http://www.fortmorgantimes.com/,fortmorgantimes.com,Political News Media Bias Rating: Not Rated
http://www.era-leader.com/,era-leader.com,Political News Media Bias Rating: Not Rated
https://www.commonsense.news/,commonsense.news,AllSides Media Bias Rating: Center
https://www.fresnobee.com/,fresnobee.com,Political News Media Bias Rating: Not Rated
https://starlocalmedia.com/friscoenterprise/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
https://thefulcrum.us/,thefulcrum.us,AllSides Media Bias Rating: Center
http://www.thegatewaypundit.com/,thegatewaypundit.com,AllSides Media Bias Rating: Right
https://georgiastarnews.com/,georgiastarnews.com,AllSides Media Bias Rating: Right
https://www.theglobeandmail.com/,theglobeandmail.com,AllSides Media Bias Rating: Center
http://www.newsargus.com/,newsargus.com,Political News Media Bias Rating: Not Rated
https://greatergood.berkeley.edu,greatergood.berkeley.edu,Political News Media Bias Rating: Not Rated
http://www.greeleytribune.com/,greeleytribune.com,Political News Media Bias Rating: Not Rated
http://www.greyareanews.com/,greyareanews.com,Political News Media Bias Rating: Not Rated
https://thegrio.com/,thegrio.com,AllSides Media Bias Rating: Lean Left
https://www.theguardian.com,theguardian.com,AllSides Media Bias Rating: Lean Left
http://www.hammondstar.com/,hammondstar.com,Political News Media Bias Rating: Not Rated
https://www.happinesslab.fm/,happinesslab.fm,Political News Media Bias Rating: Not Rated
www.harlandaily.com/,harlandaily.com,Political News Media Bias Rating: Not Rated
http://harrisondaily.com/,harrisondaily.com,Political News Media Bias Rating: Not Rated
http://www.thehartwellsun.com/,thehartwellsun.com,Political News Media Bias Rating: Not Rated
http://www.thehawkeye.com/,thehawkeye.com,Political News Media Bias Rating: Not Rated
https://www.healdsburgtribune.com/,healdsburgtribune.com,Political News Media Bias Rating: Not Rated
http://www.leadvilleherald.com/,leadvilleherald.com,Political News Media Bias Rating: Not Rated
http://www.theheraldtimes.com/,theheraldtimes.com,Political News Media Bias Rating: Not Rated
https://www.heraldpalladium.com/,heraldpalladium.com,Political News Media Bias Rating: Not Rated
http://www.heraldsun.com/,heraldsun.com,Political News Media Bias Rating: Not Rated
https://thehighwire.com/,thehighwire.com,AllSides Media Bias Rating: Lean Right
https://www.thehill.com,thehill.com,AllSides Media Bias Rating: Center
https://www.hollywoodreporter.com/,hollywoodreporter.com,AllSides Media Bias Rating: Lean Left
http://www.thehoya.com/,thehoya.com,Political News Media Bias Rating: Not Rated
https://www.itemonline.com/,itemonline.com,AllSides Media Bias Rating: Center
https://theimaginativeconservative.org/,theimaginativeconservative.org,AllSides Media Bias Rating: Right
http://www.independent.co.uk,independent.co.uk,AllSides Media Bias Rating: Lean Left
http://web.archive.org/web/20050306231421/http://www.theind.com/index.asp,web.archive.org,Political News Media Bias Rating: Not Rated
https://www.theinformation.com/,theinformation.com,Political News Media Bias Rating: Not Rated
http://www.theintelligencer.net/,theintelligencer.net,Political News Media Bias Rating: Not Rated
https://theintercept.com,theintercept.com,AllSides Media Bias Rating: Left
https://iowatorch.com/,iowatorch.com,AllSides Media Bias Rating: Lean Right
https://www.irishtimes.com/,irishtimes.com,AllSides Media Bias Rating: Center
https://www.japantimes.co.jp/,japantimes.co.jp,AllSides Media Bias Rating: Center
https://www.jpost.com/,jpost.com,AllSides Media Bias Rating: Center
https://www.thejuggernaut.com/,thejuggernaut.com,AllSides Media Bias Rating: Left
http://www.thejustice.org/,thejustice.org,AllSides Media Bias Rating: Lean Left
http://www.sentinelsource.com/,sentinelsource.com,Political News Media Bias Rating: Not Rated
www.kystandard.com/,kystandard.com,Political News Media Bias Rating: Not Rated
http://www.koreaherald.com/index.php,koreaherald.com,AllSides Media Bias Rating: Center
https://kyivindependent.com/,kyivindependent.com,AllSides Media Bias Rating: Center
https://starlocalmedia.com/lakecitiessun/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
http://www.lamarledger.com/,lamarledger.com,Political News Media Bias Rating: Not Rated
http://morningstarpublishing.com/leader_and_kalkaskian/,morningstarpublishing.com,Political News Media Bias Rating: Not Rated
http://thelibertarianrepublic.com/,thelibertarianrepublic.com,AllSides Media Bias Rating: Lean Right
https://lincolnproject.us/,lincolnproject.us,AllSides Media Bias Rating: Mixed
https://starlocalmedia.com/littleelmjournal/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
http://thecabin.net/,thecabin.net,Political News Media Bias Rating: Not Rated
http://www.lufkindailynews.com/,lufkindailynews.com,AllSides Media Bias Rating: Center
http://www.macon.com/,macon.com,Political News Media Bias Rating: Not Rated
https://www.maderatribune.com,maderatribune.com,Political News Media Bias Rating: Not Rated
https://www.themainewire.com/,themainewire.com,AllSides Media Bias Rating: Right
https://www.themaneater.com/,themaneater.com,AllSides Media Bias Rating: Lean Left
https://themarkup.org/,themarkup.org,AllSides Media Bias Rating: Center
https://www.themarshallproject.org/,themarshallproject.org,AllSides Media Bias Rating: Center
http://dailycollegian.com,dailycollegian.com,Political News Media Bias Rating: Not Rated
https://starlocalmedia.com/mckinneycouriergazette/,starlocalmedia.com,Political News Media Bias Rating: Not Rated
http://www.glencoenews.com/,glencoenews.com,AllSides Media Bias Rating: Center
https://www.themediabriefing.com/,themediabriefing.com,Political News Media Bias Rating: Not Rated
https://mendovoice.com/,mendovoice.com,Political News Media Bias Rating: Not Rated
https://www.mercedsunstar.com,mercedsunstar.com,Political News Media Bias Rating: Not Rated
http://www.messengernews.net/,messengernews.net,Political News Media Bias Rating: Not Rated
https://www.michigandaily.com/,michigandaily.com,Political News Media Bias Rating: Not Rated
https://themichiganstar.com/,themichiganstar.com,AllSides Media Bias Rating: Right
https://mndaily.com/,mndaily.com,AllSides Media Bias Rating: Lean Left
https://theminorityeye.com/,theminorityeye.com,AllSides Media Bias Rating: Left
https://www.modbee.com,modbee.com,Political News Media Bias Rating: Not Rated
http://www.moultrieobserver.com/,moultrieobserver.com,Political News Media Bias Rating: Not Rated
http://www.moultrieobserver.com/,moultrieobserver.com,Political News Media Bias Rating: Not Rated
https://www.tribnow.com/,tribnow.com,Political News Media Bias Rating: Not Rated
http://www.mountainjackpot.com/,mountainjackpot.com,Political News Media Bias Rating: Not Rated
http://www.themountainmail.com/,themountainmail.com,Political News Media Bias Rating: Not Rated
http://themtnear.com/,themtnear.com,Political News Media Bias Rating: Not Rated
https://www.narrativesproject.com/,narrativesproject.com,AllSides Media Bias Rating: Center
http://www.thenation.com,thenation.com,AllSides Media Bias Rating: Left
https://thenationalpulse.com/,thenationalpulse.com,AllSides Media Bias Rating: Right
https://thenevadaindependent.com/,thenevadaindependent.com,AllSides Media Bias Rating: Center
https://www.newyorker.com/,newyorker.com,AllSides Media Bias Rating: Left
http://www.newsobserver.com/,newsobserver.com,Political News Media Bias Rating: Not Rated
http://www.neworleanstribune.com/,neworleanstribune.com,Political News Media Bias Rating: Not Rated
http://www.thenewsstar.com/,thenewsstar.com,Political News Media Bias Rating: Not Rated
www.thenewsenterprise.com/,thenewsenterprise.com,Political News Media Bias Rating: Not Rated
http://www.thenewsherald.com/,thenewsherald.com,Political News Media Bias Rating: Not Rated
https://www.thenewsherald.com/,thenewsherald.com,Political News Media Bias Rating: Not Rated
http://observer.com/,observer.com,AllSides Media Bias Rating: Center
http://www.theocillastar.com/2689/1328/1/this-weeks-issue,theocillastar.com,Political News Media Bias Rating: Not Rated
www.oldhamera.com/,oldhamera.com,Political News Media Bias Rating: Not Rated
www.oldhamera.com/,oldhamera.com,Political News Media Bias Rating: Not Rated
https://www.theonion.com/,theonion.com,AllSides Media Bias Rating: Lean Left
http://www.usforacle.com/,usforacle.com,AllSides Media Bias Rating: Center
https://www.orangeleader.com/,orangeleader.com,Political News Media Bias Rating: Not Rated
https://www.oregonlive.com/,oregonlive.com,AllSides Media Bias Rating: Center
http://www.hannapub.com/ouachitacitizen/,hannapub.com,Political News Media Bias Rating: Not Rated
https://theoutline.com,theoutline.com,Political News Media Bias Rating: Not Rated
http://www.pagosasun.com/,pagosasun.com,Political News Media Bias Rating: Not Rated
www.paintsvilleherald.com/,paintsvilleherald.com,Political News Media Bias Rating: Not Rated
https://www.palmbeachpost.com/,palmbeachpost.com,AllSides Media Bias Rating: Center
http://www.newsandsentinel.com/,newsandsentinel.com,Political News Media Bias Rating: Not Rated
http://patriotpost.us/,patriotpost.us,AllSides Media Bias Rating: Right
http://www.philly.com/,philly.com,AllSides Media Bias Rating: Lean Left
https://www.phillytrib.com/,phillytrib.com,AllSides Media Bias Rating: Left
http://www.thepilot.com/,thepilot.com,Political News Media Bias Rating: Not Rated
http://www.pioneernews.net/,pioneernews.net,Political News Media Bias Rating: Not Rated
https://bluelivesmatter.blue/,bluelivesmatter.blue,AllSides Media Bias Rating: Lean Right
http://www.thepontiacnews.com/,thepontiacnews.com,Political News Media Bias Rating: Not Rated
https://www.seacoastonline.com/portsmouth-herald/,seacoastonline.com,AllSides Media Bias Rating: Center
https://www.thepostmillennial.com/,thepostmillennial.com,AllSides Media Bias Rating: Lean Right
http://www.thepostsearchlight.com/,thepostsearchlight.com,Political News Media Bias Rating: Not Rated
https://pres-outlook.org/,pres-outlook.org,AllSides Media Bias Rating: Lean Left
https://www.pressdemocrat.com,pressdemocrat.com,Political News Media Bias Rating: Not Rated
https://www.pe.com/,pe.com,AllSides Media Bias Rating: Lean Right
http://www.chieftain.com/,chieftain.com,Political News Media Bias Rating: Not Rated
http://raleightelegram.com/,raleightelegram.com,Political News Media Bias Rating: Not Rated
http://www.redandblack.com/,redandblack.com,AllSides Media Bias Rating: Center
http://reliablebias.com/home/,reliablebias.com,AllSides Media Bias Rating: Center
https://www.rgj.com/,rgj.com,AllSides Media Bias Rating: Lean Left
https://www.therepublicannews.com/,therepublicannews.com,AllSides Media Bias Rating: Center
https://waldo.villagesoup.com/,waldo.villagesoup.com,AllSides Media Bias Rating: Lean Right
https://theresurgent.com/,theresurgent.com,AllSides Media Bias Rating: Right
https://riponadvance.com/,riponadvance.com,AllSides Media Bias Rating: Lean Right
http://www.roanoke-chowannewsherald.com/,roanoke-chowannewsherald.com,Political News Media Bias Rating: Not Rated
http://www.robesonian.com/,robesonian.com,Political News Media Bias Rating: Not Rated
http://www.rockdalecitizen.com/,rockdalecitizen.com,Political News Media Bias Rating: Not Rated
http://www.rockdalenews.com/,rockdalenews.com,Political News Media Bias Rating: Not Rated
http://www.rockdalenews.com/,rockdalenews.com,Political News Media Bias Rating: Not Rated
http://www.rockymounttelegram.com/news,rockymounttelegram.com,Political News Media Bias Rating: Not Rated
http://www.rockymounttelegram.com/news,rockymounttelegram.com,Political News Media Bias Rating: Not Rated
https://www.theroot.com/,theroot.com,AllSides Media Bias Rating: Lean Left
http://www.sacbee.com/,sacbee.com,AllSides Media Bias Rating: Lean Left
https://sacobserver.com/,sacobserver.com,Political News Media Bias Rating: Not Rated
https://www.sltrib.com/,sltrib.com,AllSides Media Bias Rating: Lean Left
https://www.sfexaminer.com/,sfexaminer.com,Political News Media Bias Rating: Not Rated
http://www.sanfordherald.com/,sanfordherald.com,Political News Media Bias Rating: Not Rated
https://www.independent.com/,independent.com,Political News Media Bias Rating: Not Rated
https://signalscv.com,signalscv.com,Political News Media Bias Rating: Not Rated
https://www.saturdayeveningpost.com/,saturdayeveningpost.com,AllSides Media Bias Rating: Center
https://www.seattletimes.com/,seattletimes.com,AllSides Media Bias Rating: Center
http://www.sentinelnews.com/,sentinelnews.com,Political News Media Bias Rating: Not Rated
http://www.sentinel-echo.com/,sentinel-echo.com,Political News Media Bias Rating: Not Rated
http://www.shelbystar.com/,shelbystar.com,Political News Media Bias Rating: Not Rated
https://thesideview.co/,thesideview.co,Political News Media Bias Rating: Not Rated
https://www.silsbeebee.com/,silsbeebee.com,Political News Media Bias Rating: Not Rated
https://www.thesouthafrican.com/,thesouthafrican.com,AllSides Media Bias Rating: Center
https://spectatorworld.com/,spectatorworld.com,AllSides Media Bias Rating: Right
http://www.thesnaponline.com/,thesnaponline.com,Political News Media Bias Rating: Not Rated
https://www.thestate.com/,thestate.com,AllSides Media Bias Rating: Center
www.statepress.com,statepress.com,Political News Media Bias Rating: Not Rated
http://nique.net/,nique.net,Political News Media Bias Rating: Not Rated
http://www.macon.com/,macon.com,Political News Media Bias Rating: Not Rated
http://www.telegraph.co.uk/,telegraph.co.uk,AllSides Media Bias Rating: Lean Right
https://www.tennessean.com/,tennessean.com,AllSides Media Bias Rating: Center
https://thetexan.news/,thetexan.news,AllSides Media Bias Rating: Lean Right
https://www.texasobserver.org/,texasobserver.org,AllSides Media Bias Rating: Lean Left
https://www.texasobserver.org/,texasobserver.org,Political News Media Bias Rating: Not Rated
https://www.texastribune.org/,texastribune.org,AllSides Media Bias Rating: Lean Left
http://www.tiftongazette.com/,tiftongazette.com,Political News Media Bias Rating: Not Rated
https://www.thetimes.co.uk/,thetimes.co.uk,AllSides Media Bias Rating: Center
https://www.thetimesherald.com/,thetimesherald.com,Political News Media Bias Rating: Not Rated
http://timesofisrael.com,timesofisrael.com,Political News Media Bias Rating: Not Rated
http://www.nola.com/,nola.com,AllSides Media Bias Rating: Center
http://www.thetimestribune.com/,thetimestribune.com,Political News Media Bias Rating: Not Rated
http://www.thetowntalk.com/,thetowntalk.com,Political News Media Bias Rating: Not Rated
www.mytrimblebanner.com/,mytrimblebanner.com,Political News Media Bias Rating: Not Rated
theunion.com,theunion.com,Political News Media Bias Rating: Not Rated
https://www.theunion.com/,theunion.com,Political News Media Bias Rating: Not Rated
http://www.unionrecorder.com/,unionrecorder.com,Political News Media Bias Rating: Not Rated
https://www.uvaldeleadernews.com/,uvaldeleadernews.com,Political News Media Bias Rating: Not Rated
https://www.thereporter.com,thereporter.com,Political News Media Bias Rating: Not Rated
http://www.valdostadailytimes.com/,valdostadailytimes.com,Political News Media Bias Rating: Not Rated
http://www.vnews.com/,vnews.com,Political News Media Bias Rating: Not Rated
http://www.theverge.com/politics,theverge.com,AllSides Media Bias Rating: Lean Left
http://www.wakeweekly.com/,wakeweekly.com,Political News Media Bias Rating: Not Rated
http://www2.wataugademocrat.com/home,www2.wataugademocrat.com,Political News Media Bias Rating: Not Rated
http://www.thewatchmedia.com/,thewatchmedia.com,Political News Media Bias Rating: Not Rated
http://www.wjhnews.com/,wjhnews.com,Political News Media Bias Rating: Not Rated
http://theweek.com/,theweek.com,AllSides Media Bias Rating: Lean Left
https://theweek.com/section/opinion,theweek.com,AllSides Media Bias Rating: Lean Left
http://www.weeklystandard.com/,weeklystandard.com,AllSides Media Bias Rating: Right
https://www.weirtondailytimes.com/,weirtondailytimes.com,AllSides Media Bias Rating: Center
http://www.westernjournalism.com/,westernjournalism.com,AllSides Media Bias Rating: Right
https://tricountyconnector.com/,tricountyconnector.com,Political News Media Bias Rating: Not Rated
http://www.journalpatriot.com/,journalpatriot.com,Political News Media Bias Rating: Not Rated
http://www.wilsontimes.com/,wilsontimes.com,Political News Media Bias Rating: Not Rated
http://www.journalnow.com/,journalnow.com,Political News Media Bias Rating: Not Rated
http://thewiregrassfarmer.com/,thewiregrassfarmer.com,Political News Media Bias Rating: Not Rated
https://www.wyomingnews.com/,wyomingnews.com,AllSides Media Bias Rating: Center
http://www.yadkinripple.com/,yadkinripple.com,Political News Media Bias Rating: Not Rated
https://tyt.com/,tyt.com,AllSides Media Bias Rating: Left
https://thegailygrind.com/,thegailygrind.com,AllSides Media Bias Rating: Left
https://www.them.us/,them.us,AllSides Media Bias Rating: Lean Left
https://www.theskimm.com/,theskimm.com,AllSides Media Bias Rating: Lean Left
http://www.dailycomet.com/,dailycomet.com,Political News Media Bias Rating: Not Rated
http://thinkprogress.org/,thinkprogress.org,AllSides Media Bias Rating: Left
http://www.futuristspeaker.com/,futuristspeaker.com,Political News Media Bias Rating: Not Rated
http://www.timesenterprise.com/,timesenterprise.com,Political News Media Bias Rating: Not Rated
http://www.timesenterprise.com/,timesenterprise.com,Political News Media Bias Rating: Not Rated
http://www.threeriversnews.com/,threeriversnews.com,Political News Media Bias Rating: Not Rated
http://www.tiftongazette.com/,tiftongazette.com,Political News Media Bias Rating: Not Rated
http://www.time.com/,time.com,AllSides Media Bias Rating: Lean Left
https://www.timeshighereducation.com/,timeshighereducation.com,Political News Media Bias Rating: Not Rated
https://www.timesrecordnews.com/,timesrecordnews.com,Political News Media Bias Rating: Not Rated
https://www.timesunion.com/,timesunion.com,AllSides Media Bias Rating: Center
http://www.timeswv.com/,timeswv.com,Political News Media Bias Rating: Not Rated
http://thnews.com/,thnews.com,Political News Media Bias Rating: Not Rated
http://www.thestar.com/,thestar.com,AllSides Media Bias Rating: Center
http://townhall.com/,townhall.com,AllSides Media Bias Rating: Right
https://www.ttownmedia.com/tracy_press/,ttownmedia.com,Political News Media Bias Rating: Not Rated
https://www.trains.com/,trains.com,AllSides Media Bias Rating: Center
https://transwrites.world/,transwrites.world,AllSides Media Bias Rating: Lean Left
http://www.tcbusinessnews.com/,tcbusinessnews.com,Political News Media Bias Rating: Not Rated
http://www.record-eagle.com/,record-eagle.com,Political News Media Bias Rating: Not Rated
https://www.record-eagle.com/,record-eagle.com,Political News Media Bias Rating: Not Rated
http://www.tricitytimes-online.com/,tricitytimes-online.com,Political News Media Bias Rating: Not Rated
https://www.candgnews.com/newspaper/troytimes,candgnews.com,Political News Media Bias Rating: Not Rated
http://www.troy-somersetgazette.com/,troy-somersetgazette.com,Political News Media Bias Rating: Not Rated
https://www.truthdig.com/,truthdig.com,AllSides Media Bias Rating: Left
http://www.truth-out.org/,truth-out.org,AllSides Media Bias Rating: Lean Left
http://www.tucsonweekly.com/,tucsonweekly.com,Political News Media Bias Rating: Not Rated
https://tulsaworld.com/,tulsaworld.com,AllSides Media Bias Rating: Center
http://www.tuscolatoday.com/,tuscolatoday.com,Political News Media Bias Rating: Not Rated
https://www.tpt.org/,tpt.org,AllSides Media Bias Rating: Center
https://www.twincities.com/,twincities.com,AllSides Media Bias Rating: Center
http://www.tryondailybulletin.com/,tryondailybulletin.com,Political News Media Bias Rating: Not Rated
http://www.usnews.com/,usnews.com,AllSides Media Bias Rating: Lean Left
http://www.buffalo.edu/ubreporter.html,buffalo.edu,Political News Media Bias Rating: Not Rated
https://www.ukiahdailyjournal.com,ukiahdailyjournal.com,Political News Media Bias Rating: Not Rated
https://unherd.com/,unherd.com,AllSides Media Bias Rating: Lean Right
https://um-insight.net/,um-insight.net,AllSides Media Bias Rating: Left
https://www.umnews.org/en/,umnews.org,AllSides Media Bias Rating: Lean Left
https://www.upi.com/,upi.com,AllSides Media Bias Rating: Center
http://udreview.com/,udreview.com,Political News Media Bias Rating: Not Rated
http://www.uwyo.edu/,uwyo.edu,Political News Media Bias Rating: Not Rated
http://www.univision.com/,univision.com,AllSides Media Bias Rating: Lean Left
https://www.upward.news/,upward.news,AllSides Media Bias Rating: Lean Right
http://upworthy.com,upworthy.com,AllSides Media Bias Rating: Left
https://www.usatoday.com/,usatoday.com,AllSides Media Bias Rating: Lean Left
http://www.vaildaily.com/News/EagleValley,vaildaily.com,Political News Media Bias Rating: Not Rated
http://www.vaildaily.com/,vaildaily.com,Political News Media Bias Rating: Not Rated
https://www.timesheraldonline.com,timesheraldonline.com,Political News Media Bias Rating: Not Rated
http://www.vnews.com/,vnews.com,Political News Media Bias Rating: Not Rated
https://www.valleycenter.com,valleycenter.com,Political News Media Bias Rating: Not Rated
http://www.valuewalk.com/,valuewalk.com,Political News Media Bias Rating: Not Rated
http://www.vanityfair.com/,vanityfair.com,AllSides Media Bias Rating: Lean Left
https://variety.com/,variety.com,AllSides Media Bias Rating: Center
https://www.vaticannews.va/,vaticannews.va,AllSides Media Bias Rating: Lean Right
https://www.vcstar.com,vcstar.com,Political News Media Bias Rating: Not Rated
https://www.vice.com/en,vice.com,AllSides Media Bias Rating: Left
https://www.vvdailypress.com,vvdailypress.com,Political News Media Bias Rating: Not Rated
http://www.communitynewspapergroup.com/vinton_newspapers/,communitynewspapergroup.com,Political News Media Bias Rating: Not Rated
https://www.virginiamercury.com/,virginiamercury.com,AllSides Media Bias Rating: Center
https://virtueonline.org/,virtueonline.org,AllSides Media Bias Rating: Right
https://www.vogue.com/,vogue.com,AllSides Media Bias Rating: Left
http://voanews.com,voanews.com,AllSides Media Bias Rating: Center
http://volanteonline.com/,volanteonline.com,AllSides Media Bias Rating: Center
http://www.vox.com,vox.com,AllSides Media Bias Rating: Left
